<<<<<<< HEAD
,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Varietals,Type,Vintage,Organic,Style,Brand,Product_desc,Expert Review,Customer Review,Nose,Palate,Finish,Appearance,alcohol_type,Food Pairing
1901,1901,1901,1901,1901,0,product_905,mars-twin-alps-750ml,90.0,https://www.paneco.com.sg/products/mars-twin-alps-750ml,40.0,750.0ml,No,Japan,Japanese,,,,,,Mars Shinshu,"
Mars Shinshu distillery is located ""Central Alps"" and two of blended whiskey in the image of the grandeur of the Alps ""Southern Alps"" in the east. Soft mouthfeel and a ""sweet aroma such as vanilla and cookies"" and rich aroma that two scent of has become an integral ""ripe fruit aroma"", gentle finish is characterized.
","¡°Someday I want to make a real whiskey was taking advantage of the climate of Japan"". Mars whiskey Mars Shinshu distillery, which was built in order to realize the dream of this Bou brewing draw. Central Alps Komagatake foothills of the beautiful deep green surrounded by forests were distillery, we are standing in the silence of the air clear.¡±",,,,,,Spirit,[]
1902,1902,1902,1902,1902,0,product_2337,martell-cordon-bleu-cognac-extra-1l-w-gift-box,479.5,https://www.paneco.com.sg/products/martell-cordon-bleu-cognac-extra-1l-w-gift-box,40.0,1000.0ml,Yes,France,,,,,,,Martell,"
                  Martell Cordon Bleu Extra is a tribute to The iconic Martell Cordon Bleu. A generous portion of very old Borderies spirits has been added to Martell Cordon Bleu Extra, for a luscious cognac of remarkable elegance as well as an intense and unique experience
                ",,,,,,,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
1903,1903,1903,1903,1903,0,product_2094,martell-cordon-bleu-mathias-kiss-700ml,218.98,https://www.paneco.com.sg/products/martell-cordon-bleu-mathias-kiss-700ml,40.0,700.0ml,No,France,,,,,,,Martell,"
                  Mathias Kiss, who started out as a craftsman restoring historic buildings before achieving renown in contemporary art, transformed iconic Martell Cordon Bleu with his trademark mix of tradition and modernity. 

Reinterpreted by the artist¡¯s avant-garde vision, antique marble becomes a precious motif in gold and blue to emphasize the iconic status of this cognac.
<<<<<<< HEAD
                ",,,"Crystallised plums and apples. Mocha coffee, toasted almonds, vetiver","Well-rounded mellowness. Sustained finish with fruit and spice notes. The preponderance of Borderies eaux-de-vie gives Martell Cordon Bleu an elegant, mellow and complex character",,"Deep, golden copper",Spirit,[]
1904,1904,1904,1904,1904,0,product_3409,martell-noblige-1l-w-gift-box,169.95,https://www.paneco.com.sg/products/martell-noblige-1l-w-gift-box,40.0,1000.0ml,Yes,France,,,,,,,Martell,"
                  Martell Noblige Cognac is named in reference to the old French saying, 'Noblesse Oblige'. Translated to ¡®nobility obligates¡¯, it calls on the responsibilities which come with wealth and power; a suitable reference for a dignified and sophisticated Cognac. Delightfully fruity on the palate, this Napol¨¦on blend contains Cognacs aged 10 years or more, incorporating a greater share of eaux-de-vie from the Borderies region for a floral aroma.

                ",,,,,,,Spirit,[]
1905,1905,1905,1905,1905,0,product_397,martell-vs-1l,114.95,https://www.paneco.com.sg/products/martell-vs-1l,40.0,1000.0ml,No,France,,,,,,,Martell,"
                  Martell VS (¡®Very Special¡¯) cognac was created over 150 years ago under the ¡®Three Star¡¯ name (***) and is enjoyed all over the world. Its harmonious, finely balanced blend makes it the ideal cognac for long drinks and cocktails. A fresh, harmonious cognac of vigorous character. A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.
                ","¡°Prepared using eaux-de-vie aged for two years on average, Martell VS is seen as a bright young cognac. Its fresh, fruity side makes it an ideal base when preparing cocktails.¡±",,"Rich fruit and spice notes framed by freshness: citrus, fresh pear and saffron.   Labdanum or rockrose leaves and incense. Woody notes from the fine-grained oak cask","Wood and spice notes with a pleasant freshness and a velvety texture.  A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.",,Light gold,Spirit,[]
1906,1906,1906,1906,1906,0,product_254,martell-vs-700ml,80.95,https://www.paneco.com.sg/products/martell-vs-700ml,40.0,700.0ml,No,France,,,,,,,Martell,"
                  Martell VS (¡®Very Special¡¯) cognac was created over 150 years ago under the ¡®Three Star¡¯ name (***) and is enjoyed all over the world. Its harmonious, finely balanced blend makes it the ideal cognac for long drinks and cocktails. A fresh, harmonious cognac of vigorous character. A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.
                ","¡°Prepared using eaux-de-vie aged for two years on average, Martell VS is seen as a bright young cognac. Its fresh, fruity side makes it an ideal base when preparing cocktails.¡±",,"Rich fruit and spice notes framed by freshness: citrus, fresh pear and saffron.   Labdanum or rockrose leaves and incense. Woody notes from the fine-grained oak cask","Wood and spice notes with a pleasant freshness and a velvety texture.  A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.",,Light gold,Spirit,[]
=======
                ",,,"Crystallised plums and apples. Mocha coffee, toasted almonds, vetiver","Well-rounded mellowness. Sustained finish with fruit and spice notes. The preponderance of Borderies eaux-de-vie gives Martell Cordon Bleu an elegant, mellow and complex character",,"Deep, golden copper",Spirit,[]
1904,1904,1904,1904,1904,0,product_3409,martell-noblige-1l-w-gift-box,169.95,https://www.paneco.com.sg/products/martell-noblige-1l-w-gift-box,40.0,1000.0ml,Yes,France,,,,,,,Martell,"
                  Martell Noblige Cognac is named in reference to the old French saying, 'Noblesse Oblige'. Translated to ¡®nobility obligates¡¯, it calls on the responsibilities which come with wealth and power; a suitable reference for a dignified and sophisticated Cognac. Delightfully fruity on the palate, this Napol¨¦on blend contains Cognacs aged 10 years or more, incorporating a greater share of eaux-de-vie from the Borderies region for a floral aroma.

                ",,,,,,,Spirit,[]
1905,1905,1905,1905,1905,0,product_397,martell-vs-1l,114.95,https://www.paneco.com.sg/products/martell-vs-1l,40.0,1000.0ml,No,France,,,,,,,Martell,"
                  Martell VS (¡®Very Special¡¯) cognac was created over 150 years ago under the ¡®Three Star¡¯ name (***) and is enjoyed all over the world. Its harmonious, finely balanced blend makes it the ideal cognac for long drinks and cocktails. A fresh, harmonious cognac of vigorous character. A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.
                ","¡°Prepared using eaux-de-vie aged for two years on average, Martell VS is seen as a bright young cognac. Its fresh, fruity side makes it an ideal base when preparing cocktails.¡±",,"Rich fruit and spice notes framed by freshness: citrus, fresh pear and saffron.   Labdanum or rockrose leaves and incense. Woody notes from the fine-grained oak cask","Wood and spice notes with a pleasant freshness and a velvety texture.  A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.",,Light gold,Spirit,[]
1906,1906,1906,1906,1906,0,product_254,martell-vs-700ml,80.95,https://www.paneco.com.sg/products/martell-vs-700ml,40.0,700.0ml,No,France,,,,,,,Martell,"
                  Martell VS (¡®Very Special¡¯) cognac was created over 150 years ago under the ¡®Three Star¡¯ name (***) and is enjoyed all over the world. Its harmonious, finely balanced blend makes it the ideal cognac for long drinks and cocktails. A fresh, harmonious cognac of vigorous character. A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.
                ","¡°Prepared using eaux-de-vie aged for two years on average, Martell VS is seen as a bright young cognac. Its fresh, fruity side makes it an ideal base when preparing cocktails.¡±",,"Rich fruit and spice notes framed by freshness: citrus, fresh pear and saffron.   Labdanum or rockrose leaves and incense. Woody notes from the fine-grained oak cask","Wood and spice notes with a pleasant freshness and a velvety texture.  A cognac to enjoy neat, as a long drink (mixed with ginger ale or tonic water, for example), or in a cocktail.",,Light gold,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
1907,1907,1907,1907,1907,0,product_1165,martell-vs-single-distillery-1l,109.95,https://www.paneco.com.sg/products/martell-vs-single-distillery-1l,40.0,1000.0ml,No,France,,,,,,,Martell,"
                  Martell VS Single Distillery marries spirits from a single distillation source in the Cognac region, in France, for a richer and more intense expression of the Martell distillation style.

Among the great cognac houses, Martell double distils exclusively clear wines ¨C from which all sediments have been removed ¨C in order to preserve the authentic fruity aromas of the grapes, and reveal an extreme finesse, that are hallmarks of the Martell style. Taking this approach further, each bottle of Martell VS Single Distillery is blended from eaux-de-vie derived from a single distillation source.
<<<<<<< HEAD
                ","¡°In this supremely smooth blend, the luscious fruity aromas associated with Martell are truly taken to new heights.¡±",,"Intense aromas of plum, apricot, candied lemon",The luscious fruity notes associated with Martell are taken to new heights with this supremely smooth blend.,,"Rich, clear gold",Spirit,[]
=======
                ","¡°In this supremely smooth blend, the luscious fruity aromas associated with Martell are truly taken to new heights.¡±",,"Intense aromas of plum, apricot, candied lemon",The luscious fruity notes associated with Martell are taken to new heights with this supremely smooth blend.,,"Rich, clear gold",Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
1908,1908,1908,1908,1908,0,product_1202,martell-vs-single-distillery-700ml-w-gift-box,80.95,https://www.paneco.com.sg/products/martell-vs-single-distillery-700ml-w-gift-box,40.0,700.0ml,Yes,France,,,,,,,Martell,"
                  Martell VS Single Distillery marries spirits from a single distillation source in the Cognac region, in France, for a richer and more intense expression of the Martell distillation style.

Among the great cognac houses, Martell double distils exclusively clear wines ¨C from which all sediments have been removed ¨C in order to preserve the authentic fruity aromas of the grapes, and reveal an extreme finesse, that are hallmarks of the Martell style. Taking this approach further, each bottle of Martell VS Single Distillery is blended from eaux-de-vie derived from a single distillation source. In this supremely smooth blend, the luscious fruity aromas associated with Martell are truly taken to new heights.
<<<<<<< HEAD
                ","¡°An easy, smooth and fruity blend.Bright and golden in colour, Martell VS Single Distillery reveals pleasant notes of plum, apricot and candied lemon on the nose. Its rich fruity flavours on the palate and its luscious mouthfeel make for a great Cognac to enjoy in long drinks or in cocktails.¡±",,"Intense aromas of plum, apricot, candied lemon",The luscious fruity notes associated with Martell are taken to new heights with this supremely smooth blend.,,"Rich, clear gold",Spirit,[]
1909,1909,1909,1909,1909,0,product_18,martell-vsop-700ml-w-gift-box,89.95,https://www.paneco.com.sg/products/martell-vsop-700ml-w-gift-box,40.0,700.0ml,Yes,France,,,,,,,Martell,"
Martell VSOP is a blend of eaux-de-vie, the youngest of which has aged for at least 4 years. This cognac offers a perfect balance between the lusciously fine, fruity notes and the subtle woody overtones. Elegant and harmonious, Martell VSOP is an authentic expression of the Martell style
",¡°Martell is one of the oldest cognac houses. Founded in 1715 by Jean Martell (1694-1753)¡±,,,,,,Spirit,[]
1910,1910,1910,1910,1910,0,product_2093,martell-vsop-red-barrel-1l,134.95,https://www.paneco.com.sg/products/martell-vsop-red-barrel-1l,40.0,1000.0ml,No,France,,,,,,,Martell,"
                  Subtle aromas, the Martell VSOP Aged in Red Barrels is a perfect harmony of luscious fruit and refined wood overtones.
                ",,,"Intense aromas of ripe yellow fruit: mirabelle plum, greengage, apricot and vine peach","Luscious fruit notes fuse deliciously with hints of wood and soft spices from the red barrels, creating an impression of elegance and perfect balance",,Warm copper with glints of gold,Spirit,[]
