<<<<<<< HEAD
,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Food Pairing,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Brand
131,131,131,131,0,product_827,24-x-schweppes-bitter-lemon-cans-case,18.75,https://www.paneco.com.sg/products/24-x-schweppes-bitter-lemon-cans-case,"The original. The icon. Sapporo is the oldest brand of beer in Japan, founded in 1876. The legend of our beer began with the adventurous spirit of Seibei Nakagawa, Japan's first German-trained brewmaster. Fueled by an adventurous spirit, Seibei Nakagawa left Japan at the age of 17 at a time when doing so was strictly forbidden. His travels eventually led him to Germany where he learned the craft of brewing, a craft he would apply back home in 1876 as Sapporo’s first brewmaster.","“The ultimate bittersweet sensation created in 1957. Made with quinine, for those who enjoy the sophisticated pleasure of a unique adult taste.”",,,,,[],0.0,330.0ml,No,Netherlands,,Schweppes
132,132,132,132,0,product_828,24-x-schweppes-ginger-ale-cans-case,18.0,https://www.paneco.com.sg/products/24-x-schweppes-ginger-ale-cans-case,"The original. The icon. Sapporo is the oldest brand of beer in Japan, founded in 1876. The legend of our beer began with the adventurous spirit of Seibei Nakagawa, Japan's first German-trained brewmaster. Fueled by an adventurous spirit, Seibei Nakagawa left Japan at the age of 17 at a time when doing so was strictly forbidden. His travels eventually led him to Germany where he learned the craft of brewing, a craft he would apply back home in 1876 as Sapporo’s first brewmaster.","“The unique sparkling drink with a bright  taste of ginger, perfectly refined since 1870. For a classic drinking sensation or elegant mixer.”",,,,,[],0.0,330.0ml,No,Netherlands,,Schweppes
133,133,133,133,0,product_826,24-x-schweppes-indian-tonic-cans-case,20.4,https://www.paneco.com.sg/products/24-x-schweppes-indian-tonic-cans-case,"The original. The icon. Sapporo is the oldest brand of beer in Japan, founded in 1876. The legend of our beer began with the adventurous spirit of Seibei Nakagawa, Japan's first German-trained brewmaster. Fueled by an adventurous spirit, Seibei Nakagawa left Japan at the age of 17 at a time when doing so was strictly forbidden. His travels eventually led him to Germany where he learned the craft of brewing, a craft he would apply back home in 1876 as Sapporo’s first brewmaster.","“The legendary soft drink, based on Jacob Schweppe’s 1783 original formula. Made with quinine and other ingredients with 100% natural flavours.”",,,,,[],0.0,24 x 330.0ml,No,Netherlands,,Schweppes
134,134,134,134,0,product_504,sol-beer-bottle-24-case,71.4,https://www.paneco.com.sg/products/sol-beer-bottle-24-case,"24 Bottle case of Authentic Mexican Beer. Sol is the authentic Mexican beer that believes in freedom and independence and celebrates those who want to be true to themselves, because only by being true to yourself, can you be espiritu libre. Whether you’re searching for a secluded beach to surf, hiking a new path or simply seeking your next great moment of freedom, do it with a cool bottle of Sol in hand. After centuries of thick colonial beer, a maverick German brewmaster wanted to give the people of Mexico a light refreshing beer and he created El Sol, which would later become Sol.",,,,,,[],4.5,24 x 330.0ml,No,Mexico,Lager,Sol
135,135,135,135,0,product_499,strongbow-british-dry-apple-cider-bottle-24-pack,76.95,https://www.paneco.com.sg/products/strongbow-british-dry-apple-cider-bottle-24-pack,"24 Bottle case of Authentic Mexican Beer. Sol is the authentic Mexican beer that believes in freedom and independence and celebrates those who want to be true to themselves, because only by being true to yourself, can you be espiritu libre. Whether you’re searching for a secluded beach to surf, hiking a new path or simply seeking your next great moment of freedom, do it with a cool bottle of Sol in hand. After centuries of thick colonial beer, a maverick German brewmaster wanted to give the people of Mexico a light refreshing beer and he created El Sol, which would later become Sol.",,,,,,[],5.0,24 x 330.0ml,No,England,,Strongbow
136,136,136,136,0,product_496,24-x-tiger-beer-bottle-case-330ml,68.8,https://www.paneco.com.sg/products/24-x-tiger-beer-bottle-case-330ml,"Launched in 1932, Tiger Beer is a pale lager beer internationally renowned for taste and quality. Every Tiger goes through a strict brewing process which takes over 500 hours and uses only the finest quality ingredients from Australia and Europe. Available in a 24 bottle case.","“Intensely refreshing, full-bodied taste of one the world’s leading contemporary beer brands”",,,,,[],5.0,24 x 330.0ml,No,Singapore,Lager,Tiger
137,137,137,137,0,product_1832,24-x-voss-pet-bottle-case-330ml,49.95,https://www.paneco.com.sg/products/24-x-voss-pet-bottle-case-330ml,"Launched in 1932, Tiger Beer is a pale lager beer internationally renowned for taste and quality. Every Tiger goes through a strict brewing process which takes over 500 hours and uses only the finest quality ingredients from Australia and Europe. Available in a 24 bottle case.","“Ahh, so you’re one of those people that are always “on the go”. All the charisma, elegance and purity of our classic VOSS, minus the weight so you can grab and go go go!”",,,,,[],0.0,24 x 330.0ml,No,Norway,,VOSS
138,138,138,138,0,product_4620,crossroads-craft-lager-beer-bottle-330ml,28.0,https://www.paneco.com.sg/products/crossroads-craft-lager-beer-bottle-330ml,"Crisp and refreshing, Craft Lager balances a smooth, malty backbone with a fragrant, restrained bitterness imparted by premium European hops. It’s perfect for outdoor picnics and barbecues on hot days in Singapore.",,,,,,[],4.9,6 x 330.0ml,No,Singapore,,Crossroads
139,139,139,139,0,product_4647,6x-budweiser-beer-bottles-pack-330ml,16.95,https://www.paneco.com.sg/products/6x-budweiser-beer-bottles-pack-330ml,Budweiser is a medium-bodied flavourful crisp American-style lager. Budweiser is brewed with only the finest two-row and six-row barley malt hand-selected from regional growers all across America. We brew our lager using fresh verdant rice - milled polished graded and immediately brewed for a crisp taste and smooth finish. ,,,,,,[],5.0,6 x 330.0ml,No,United States,,Budweiser
140,140,140,140,0,product_4646,6x-corona-extra-beer-bottles-pack-355ml,19.95,https://www.paneco.com.sg/products/6x-corona-extra-beer-bottles-pack-355ml,"Born in Mexico and brought up on the beach, Corona is the perfect compliment to life’s simple pleasures. The golden colour, light refreshing flavor and iconic hand painted bottle, topped off with a freshly squeezed lime. When the living is easy, the beer is Corona.",,,,,,[],4.5,6 x 355.0ml,No,Mexico,,Corona
141,141,141,141,0,product_4648,6x-pilsner-urquell-beer-bottle-case-330ml,15.5,https://www.paneco.com.sg/products/6x-pilsner-urquell-beer-bottle-case-330ml,"The world's first golden lager beer brewed the original way in Plzen, Czech Replublic since 1842.",,,,,,[],4.4,6 x 330.0ml,No,Czech Republic,,Pilsner Urquell
142,142,142,142,0,product_4173,bodriggy-cosmic-microwave-ne-ipa-can-355ml,8.45,https://www.paneco.com.sg/products/bodriggy-cosmic-microwave-ne-ipa-can-355ml,"Cosmic Microwave is hazy east coast style IPA with a huge amount of Centennial, Denali and Amarillo added in the whirlpool at low temperature. This results in a big hop flavour profile but low bitterness. Super juicy mouthfeel with characters of mango, apricot and pineapple.",,,,,,[],6.2,355.0ml,No,Australia,,Bodriggy
143,143,143,143,0,product_4174,bodriggy-speccy-juice-session-ipa-can-355ml,7.25,https://www.paneco.com.sg/products/bodriggy-speccy-juice-session-ipa-can-355ml,"Full bodied session IPA that doesn't compromise when it comes to hop character. Mandarin, citrus, and piney flavours dominate the palate while a hazy, reserved malt profile adds a silky mouthfeel.",,,,,,[],3.5,355.0ml,No,Australia,,Bodriggy
144,144,144,144,0,product_4172,bodriggy-utropia-pale-ale-can-355ml,7.95,https://www.paneco.com.sg/products/bodriggy-utropia-pale-ale-can-355ml,"Thirst-quenching, smashable, and aromatic pale ale boasting truckloads of fruity hop aromas with a soft bitterness.",,,,,,[],4.8,355.0ml,No,Australia,,Bodriggy
145,145,145,145,0,product_4183,chimay-blue-quadrupel-ale-bottle-330ml,10.25,https://www.paneco.com.sg/products/chimay-blue-quadrupel-ale-bottle-330ml,"Brewed within the walls of the Scourmonth Abbey - which is also one of the biggest Trappist monasteries in the world, the Chimay Blue is a dark ale with a powerful aroma and a complex flavour, all of which would improve and transform over many years thanks to its classic bottle-conditioning.",,,,,,[],9.0,330.0ml,No,Belgium,,Chimay
146,146,146,146,0,product_207,estrella-damm-pilsner-24-case,79.8,https://www.paneco.com.sg/products/estrella-damm-pilsner-24-case,"Refreshing beer and easy to drink. While drinking, there is a noticeably pleasant balance of flavours. Clean and pleasing aroma, balanced between the hops and malt, Estrella Galicia Pilsen has a pale golden colour, clean and bright. It has a white head, light and creamy. It is an honest beer without great contrasts, and with a light body. Its texture is fine, with a slight touch of bitterness, which remains in the mouth once consumed.","“A very refreshing and very easy to drink beer. The body is soft and light, though it supports his traditional bitter flavour.”",,,,,[],4.7,330.0ml,No,Spain,Lager,Estrella
147,147,147,147,0,product_4167,feral-biggie-juice-east-coast-ipa-can-375ml,7.95,https://www.paneco.com.sg/products/feral-biggie-juice-east-coast-ipa-can-375ml,"This East Coast IPA is teeming with punchy tropical aromas full of apricot, peaches and passionfruit. Day dreamin in a cloud of haze, Biggie Juice intentionally cloudy contributing to a creamy mouth feel.",,,,,,[],6.0,375.0ml,No,Australia,,Feral
148,148,148,148,0,product_4169,feral-cryo-xpa-pale-ale-can-375ml,7.95,https://www.paneco.com.sg/products/feral-cryo-xpa-pale-ale-can-375ml,"This XPA has been carefully and dutifully crafted to deliver pineapple notes that trail off into sweet fruit. Rounding out with a medium body, this XPA is highly sessionable and the body is dripping with juicy tropical and stonefruit  notes think apricot, papaya and guava.",,,,,,[],4.8,375.0ml,No,Australia,,Feral
149,149,149,149,0,product_4156,magic-rock-dairy-freak-milk-ice-porter-can-330ml,8.25,https://www.paneco.com.sg/products/magic-rock-dairy-freak-milk-ice-porter-can-330ml,"Light malty base with Pinhead Oats and Oat Malt to give a smooth and velvety body, add milk sugar before fermentation and a little premium Madagascan Vanilla for a nostalgically sweet and milky flavour.",,,,,,[],5.2,330.0ml,No,England,,Magic Rock
150,150,150,150,0,product_4158,magic-rock-dairy-freak-muddy-fudge-chocolate-milk-ice-porter-can-330ml,8.25,https://www.paneco.com.sg/products/magic-rock-dairy-freak-muddy-fudge-chocolate-milk-ice-porter-can-330ml,"A flavoured collaboration with local favourites, taking inspiration from one of their most popular treats in the range. They have added rich cacao and sweet and sticky fudge to amplify the popular base beer.",,,,,,[],5.2,330.0ml,No,England,,Magic Rock
