<<<<<<< HEAD
,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Bottle volume ml,Varietals,Alcohol percentage,Gift box,Country of origin,Varietal,Organic,Vintage,Style,palate  ,Brand,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Score,Finish,Food Pairing
940,940,940,940,940,940,0,product_1394,redwood-creek-chardonnay,32.0,https://www.paneco.com.sg/products/redwood-creek-chardonnay,750.0ml,,12.0,No,United States,Chardonnay,,,,,Redwood Creek,"
                  Our winemaker, Cal Denison, embodies the California way of life, whether crafting our food-friendly wines or embracing the incredible outdoor activities that abound here. Cal uses quality grapes from across the state to bring the spirit of California to life in every bottle of Redwood Creek wine.
                ",,,White wine.,"Enticing aromas of ripe apple and citrus, with hints of oak.","Lush flavors of vanilla, citrus and tropical fruit are framed by a rich mouthfeel. ",,,"['Chicken', 'Fish', 'Pork', 'Pasta']"
941,941,941,941,941,941,0,product_1393,redwood-creek-pinot-gris-grigio,25.99,https://www.paneco.com.sg/products/redwood-creek-pinot-gris-grigio,750.0ml,,11.5,No,United States,Pinot Grigio,,,,,Redwood Creek,"
                  We craft Redwood Creek wines to capture the essence of California – its people, its landscape and its way of life. Our rich, flavorful wines are made with grapes from some of California's most renowned winegrowing regions. With a nod to the state's emblematic tree, Redwood Creek wines are rooted in the California way of life.
                ",,,White wine.,"A bright, fruity wine with flavors of ripe red apple, pear and citrus.",Light-bodied and refreshing with a crisp acidity.,,,"['Fish', 'Seafood', 'Pasta', 'Cheese']"
942,942,942,942,942,942,0,product_2959,reservado-carmenere-750ml,32.5,https://www.paneco.com.sg/products/reservado-carmenere-750ml,750.0ml,,12.0,No,Chile,Carmenere,,2019.0,,,Concha y Toro,"
                  Reservado Carmenere has an intense red color, aroma of black fruits. Smooth and round in the mouth with a coffee flavor and good persistence.
                ",,,Ruby red with violet tones,Candied fruits with plums and chocolate notes.,Medium bodied and friendly tannins,91.0,,"['Beef', 'Chicken', 'Pasta', 'Lamb']"
943,943,943,943,943,943,0,product_1412,reservado-chardonnay,18.9,https://www.paneco.com.sg/products/reservado-chardonnay,750.0ml,,13.0,No,Chile,Chardonnay,,,,,Concha y Toro,"
                  This Chardonnay from Reservado was aged in stainless steel tanks for 2 months.
                ",,,Pale yellow colour.,"Intense aromas with notes of apples, pear and papaya.","Fruity, peach, apple, tropical fruit, and pineapple. Balanced and refreshing, medium - light body with a sweet touch.",91.0,,"['Chicken', 'Fish', 'Pasta', 'Cheese']"
944,944,944,944,944,944,0,product_1411,reservado-merlot,18.9,https://www.paneco.com.sg/products/reservado-merlot,750.0ml,,12.0,No,Chile,Merlot,,,,,Concha y Toro,"
                  This Merlot from Reservado was aged in stainless steel and concrete tanks for 2 months.
                ",,,Intense ruby red with lively violet notes.,"Ripe red fruits, medium toasted, elegant and spicy.","Medium bodied, balanced, flavorful and fresh. ",,,"['Beef', 'Duck', 'Asian', 'Lamb']"
=======
                ","“Psagot Sinai is a refreshing, fruity and beautifully balanced wine”",,Deep crimson red with purple hues,"Black cherry, cherry and light herbal notes","Medium-to-full body with integrated tannins, and a long, spicy finish",90.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
936,936,936,936,936,936,0,product_1978,psagot-sinai-mevushal-750ml,54.65,https://www.paneco.com.sg/products/psagot-sinai-mevushal-750ml,750.0ml,"Syrah/Shiraz, Cabernet Sauvignon",14.0,No,Israel,,,,,,Psagot,"
A blend of Cabernet Sauvignon and Shiraz, from vineyards in the northern mountains of Israel, at a height of 900 meters. Psagot Sinai is a refreshing, fruity and beautifully balanced wine. The Psagot barrel cellar is located in an ancient cave that was discovered during the process of establishing the winery. The region has an abundance of vineyards and wineries since ancient times, whose remnants exist even today. The natural damp conditions and constant temperature facilitate the high-quality aging process of many fragrant and delicious wines
",,,Deep crimson red with purple hues,"Black cherry, cherry and light herbal notes","Medium-to-full body with integrated tannins, and a long, spicy finish",90.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
937,937,937,937,937,937,0,product_561,rawson-s-retreat-chardonnay,38.7,https://www.paneco.com.sg/products/rawson-s-retreat-chardonnay,750.0ml,,13.0,No,Australia,Chardonnay,,,,,Penfolds,"
                  The Rawson’s Retreat range of wines was affectionately named after our founder’s family cottage which he built in 1845, one year after he planted his first vineyard on the property.
                ",,,Crimson red with purple hues,The wine presents dark plum and cherry fruits with spice and savoury oak aromatic,A creamy mid-palate supported by a tropical fruit and melon focus with citrus edges.,,,"['Chicken', 'Fish', 'Pork', 'Pasta']"
938,938,938,938,938,938,0,product_564,rawson-s-retreat-shiraz-cabernet,44.95,https://www.paneco.com.sg/products/rawson-s-retreat-shiraz-cabernet,750.0ml,"Syrah/Shiraz, Cabernet Sauvignon",13.5,No,Australia,,,,,,Penfolds,"
                  The quality of all Penfolds wines understandably go unquestioned. Fantastic ripe fruit characters shine through in the Rawsons Retreat range that are made to be enjoyed now. Their Shiraz Cabernet is a perfect example with it's ripe, full-bodied varietal flavours of raspberry and blackcurrant.
                ",,,Dark cherry red with vibrant purple hues.,Good fruit weight with cherries and oak flavours.,A rich mid palate and a smooth tannin finish.,,,"['Beef', 'Chicken', 'Duck', 'Venison']"
939,939,939,939,939,939,0,product_3666,red-fire-old-vine-zinfandel-puglia-igt-750ml,45.5,https://www.paneco.com.sg/products/red-fire-old-vine-zinfandel-puglia-igt-750ml,750.0ml,"Nero d'avola, Negroamaro",13.5,No,Italy,,,2019.0,,,Red Fire,"
                  This wine, with an important structure with ruity and spicy aromas, is perfect to accompany grilled meat and spicy dishes. It comes from Zinfandel grapes (locally called Primitivo) grown in Puglia, one of the Italian regions richest in history and culture.
                ",,,Intense ruby red,Aromas of red fruit and cherries,Full bodied with a pleasantly sweet finish on the palate,,,"['Beef', 'Chicken', 'Pork', 'Lamb']"
940,940,940,940,940,940,0,product_1394,redwood-creek-chardonnay,32.0,https://www.paneco.com.sg/products/redwood-creek-chardonnay,750.0ml,,12.0,No,United States,Chardonnay,,,,,Redwood Creek,"
                  Our winemaker, Cal Denison, embodies the California way of life, whether crafting our food-friendly wines or embracing the incredible outdoor activities that abound here. Cal uses quality grapes from across the state to bring the spirit of California to life in every bottle of Redwood Creek wine.
                ",,,White wine.,"Enticing aromas of ripe apple and citrus, with hints of oak.","Lush flavors of vanilla, citrus and tropical fruit are framed by a rich mouthfeel. ",,,"['Chicken', 'Fish', 'Pork', 'Pasta']"
941,941,941,941,941,941,0,product_1393,redwood-creek-pinot-gris-grigio,25.99,https://www.paneco.com.sg/products/redwood-creek-pinot-gris-grigio,750.0ml,,11.5,No,United States,Pinot Grigio,,,,,Redwood Creek,"
                  We craft Redwood Creek wines to capture the essence of California – its people, its landscape and its way of life. Our rich, flavorful wines are made with grapes from some of California's most renowned winegrowing regions. With a nod to the state's emblematic tree, Redwood Creek wines are rooted in the California way of life.
                ",,,White wine.,"A bright, fruity wine with flavors of ripe red apple, pear and citrus.",Light-bodied and refreshing with a crisp acidity.,,,"['Fish', 'Seafood', 'Pasta', 'Cheese']"
942,942,942,942,942,942,0,product_2959,reservado-carmenere-750ml,32.5,https://www.paneco.com.sg/products/reservado-carmenere-750ml,750.0ml,,12.0,No,Chile,Carmenere,,2019.0,,,Concha y Toro,"
                  Reservado Carmenere has an intense red color, aroma of black fruits. Smooth and round in the mouth with a coffee flavor and good persistence.
                ",,,Ruby red with violet tones,Candied fruits with plums and chocolate notes.,Medium bodied and friendly tannins,91.0,,"['Beef', 'Chicken', 'Pasta', 'Lamb']"
943,943,943,943,943,943,0,product_1412,reservado-chardonnay,18.9,https://www.paneco.com.sg/products/reservado-chardonnay,750.0ml,,13.0,No,Chile,Chardonnay,,,,,Concha y Toro,"
                  This Chardonnay from Reservado was aged in stainless steel tanks for 2 months.
                ",,,Pale yellow colour.,"Intense aromas with notes of apples, pear and papaya.","Fruity, peach, apple, tropical fruit, and pineapple. Balanced and refreshing, medium - light body with a sweet touch.",91.0,,"['Chicken', 'Fish', 'Pasta', 'Cheese']"
944,944,944,944,944,944,0,product_1411,reservado-merlot,18.9,https://www.paneco.com.sg/products/reservado-merlot,750.0ml,,12.0,No,Chile,Merlot,,,,,Concha y Toro,"
                  This Merlot from Reservado was aged in stainless steel and concrete tanks for 2 months.
                ",,,Intense ruby red with lively violet notes.,"Ripe red fruits, medium toasted, elegant and spicy.","Medium bodied, balanced, flavorful and fresh. ",,,"['Beef', 'Duck', 'Asian', 'Lamb']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
945,945,945,945,945,945,0,product_2478,reservado-rose-750ml,22.95,https://www.paneco.com.sg/products/reservado-rose-750ml,750.0ml,,12.0,No,Chile,Red Blends,,2019.0,,,Concha y Toro,"
                  The Reservado Rose is made with 85% Merlot and 15% Cabernet Sauvignon, a well-proportioned blend of grapes that give it its characteristic color and mild flavor. 

You will notice a pleasant pink color when served, with violet and bluish reflections with a subtle touch of strawberry, lychee and grapefruit.
<<<<<<< HEAD
                ",,,Nice light pink color,"Wild flowers, spices and red fruits","Currants, raspberries, strawberries, blackberries, spices and flowers",90.0,,"['Duck', 'Fish', 'Salmon', 'Lamb']"
946,946,946,946,946,946,0,product_1392,reservado-sauvignon-blanc,24.99,https://www.paneco.com.sg/products/reservado-sauvignon-blanc,750.0ml,,12.0,No,Chile,Sauvignon Blanc,,,,,Concha y Toro,"
                  Reservado Wine Sauvignon Blanc is part of the Reservado family which is our entry line, with wines recognized for uniformity and ease in harmonization, being one of the best selling wines in Brazil and awarded as the most admired wine brand in the world for quality and its ease of pleasing all palates.
                ",,,Brilliant and pale greenish-yellow.,Fruity with notes of sweet herbs and peaches.,Refreshing and balanced.,,,"['Fish', 'Pork', 'Salad', 'Sushi']"
947,947,947,947,947,947,0,product_1391,robert-mondavi-chardonnay-napa-2014-750ml,24.0,https://www.paneco.com.sg/products/robert-mondavi-chardonnay-napa-2014-750ml,750.0ml,,14.5,No,United States,Chardonnay,,2014.0,Full Bodied,,Robert Mondavi Winery,"
Robert Mondavi Winery makes several Chardonnay wines suited for all different taste and style preferences. Take the time to peruse our selection of Chardonnay wines from Napa Valley. Using classic, time-honored winemaking traditions alongside the newest technological capabilities in the wine industry, Robert Mondavi Winery is producing beautiful wines that capture the heart and soul of the Napa Valley and beyond.
",,,Warm yellow hue,Slived apple and stone aromas with hints of white peach,"Straightforward, lush and alluringly tart white that offers an oaky backbone of vanilla wrapped in fresh layers of fig, apple and green olive flavor",90.0,,"['Beef', 'Fish', 'Pork', 'Pasta']"
948,948,948,948,948,948,0,product_2480,robert-modavi-merlot-napa-valley-750ml,22.95,https://www.paneco.com.sg/products/robert-modavi-merlot-napa-valley-750ml,750.0ml,Merlot,15.0,No,United States,Merlot,,,,,Robert Mondavi Winery,"
                  Everything we love about Merlot is here: its soft, silky palate, deliciously juicy fruits and easy approachability. The Napa Valley Merlot takes that goodness and adds wonderful aromas of ripe blackberries, black plum, wild violet with a hint of bay leaves and flavor with an intriguing savory note on the long, velvety finish.
                ","“A juicy, plush merlot delivering dark cherry and black plum fruits with deeply integrated spices of black pepper, young cedar and fresh tobacco. The wine’s rich texture and velvety tannins soften this bold, darkfruited, and spicy merlot.Tangy plum and juicy fruit; long, balanced and stylish in the best Robert Mondavi tradition.”",,Deep crimson,Purple plum jam and blackberry with hints of black pepper,Sweet fruit notes of plum with touches of blueberry and dark chocolate,,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
949,949,949,949,949,949,0,product_1429,robert-mondavi-private-selection-cabernet-sauvignon-750ml-2180,24.0,https://www.paneco.com.sg/products/robert-mondavi-private-selection-cabernet-sauvignon-750ml-2180,750.0ml,,13.5,No,United States,Cabernet Sauvignon,,2018.0,,,Robert Mondavi Winery,"
                  The Cabernet Sauvignon is crafted with fruit from California’s cool-climate Central Coast vineyards, where slow ripening encourages complexity and depth of flavor. Blended with a touch of Syrah, Carignan, Malbec, Petite Sirah and Petit Verdot, this wine shows decadent aromas of black cherry, blackberry, vanilla, toasty oak and coffee. Ripe and elegant, with soft red and black fruit flavors and gentle tannins, this wine was aged in a combination of American and French oak.
                ",,,Medium deep ruby red colour,"Smoky oak, fig and cassis, hints of dark chocolate and berry jam","Dry, medium bodied with smoky cassis fruit flavours and chocolate notes in the finish.",92.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
